Date_Time,ACTIVE_POWER,APPARENT_POWER,AVERAGE_VOLTAGE,B_PHASE_CURRENT_THD,B_PHASE_LINE_CURRENT,B_PHASE_VOLTAGE_THD,BR_VOLTAGE,FREQUENCY,NEUTRAL_LINE_CURRENT,POWER_FACTOR,R_PHASE_CURRENT_THD,R_PHASE_LINE_CURRENT,R_PHASE_VOLTAGE_THD,REACTIVE_POWER,RY_VOLTAGE,TOTAL_EXPORT_KVAh,TOTAL_EXPORT_KVArh,TOTAL_EXPORT_KWh,TOTAL_IMPORT_KVAh,TOTAL_IMPORT_KVArh,TOTAL_IMPORT_KWh,Y_PHASE_CURRENT_THD,Y_PHASE_LINE_CURRENT,Y_PHASE_VOLTAGE_THD,YB_VOLTAGE
Wed Jan 15 2025 12:25:42 GMT+0530 (India Standard Time),-3.759999990463257,20.770000457763672,10832.2021484375,0,0.7738999724388123,0.5600000023841858,10444.189453125,50.03799819946289,0.04179999977350235,0.1809999942779541,0,1.636199951171875,2.740000009536743,-16.709999084472656,10843.3095703125,87866.65625,505173.1875,30937.787109375,8207986,3004.2978515625,8194172.5,0,1.167799949645996,0.550000011920929,10444.189453125
Wed Jan 15 2025 12:26:43 GMT+0530 (India Standard Time),22.450000762939453,22.649999618530273,10829.5390625,0,1.1776000261306763,0.8799999952316284,10437.658203125,50.016998291015625,0.09690000116825104,0.9909999966621399,0,0.9947999715805054,2.799999952316284,-4.489999771118164,10822.42578125,87866.6875,505173.25,30937.7890625,8207986,3004.31591796875,8194173.5,0,1.6267000436782837,0.8399999737739563,10437.658203125
Wed Jan 15 2025 12:27:42 GMT+0530 (India Standard Time),26.709999084472656,26.93000030517578,10828.076171875,0,1.3609000444412231,0.8700000047683716,10441.740234375,50.03499984741211,0.015799999237060547,0.9909999966621399,0,1.1927000284194946,2.799999952316284,-3.4000000953674316,10844.484375,87866.6875,505173.25,30937.7890625,8207986.5,3004.37646484375,8194173.5,0,1.902999997138977,0.8299999833106995,10441.740234375
Wed Jan 15 2025 12:31:42 GMT+0530 (India Standard Time),49.08000183105469,49.099998474121094,10846.9296875,0,2.4892001152038574,0.8899999856948853,10453.140625,50.10100173950195,0.07429999858140945,0.9990000128746033,0,2.4193999767303467,2.880000114440918,-4.860000133514404,10848.5595703125,87866.6875,505173.25,30937.7890625,8207989,3004.58251953125,8194176.5,0,3.065999984741211,0.8399999737739563,10453.140625
Wed Jan 15 2025 12:32:41 GMT+0530 (India Standard Time),50.040000915527344,50.130001068115234,10850.349609375,0,2.568000078201294,0.8700000047683716,10451.2490234375,50.08100128173828,0.06689999997615814,0.9980000257492065,0,2.4579999446868896,2.819999933242798,-3.5999999046325684,10826.4033203125,87866.6875,505173.25,30937.7890625,8207990,3004.632080078125,8194177.5,0,3.1185998916625977,0.8299999833106995,10451.2490234375
Wed Jan 15 2025 12:33:43 GMT+0530 (India Standard Time),56.290000915527344,56.41999816894531,10831.18359375,0,2.8534998893737793,0.8799999952316284,10440.3408203125,50.05799865722656,0.05590000003576279,0.996999979019165,0,2.759000062942505,2.799999952316284,-3.990000009536743,10831.1220703125,87866.6875,505173.25,30937.7890625,8207990.5,3004.68505859375,8194178,0,3.5713999271392822,0.8299999833106995,10440.3408203125
Wed Jan 15 2025 12:34:42 GMT+0530 (India Standard Time),60.220001220703125,60.290000915527344,10818.8330078125,0,3.0792999267578125,0.8700000047683716,10436.7509765625,50.04999923706055,0.08269999921321869,0.9980000257492065,0,3.0060999393463135,2.809999942779541,-3.8299999237060547,10858.36328125,87866.6875,505173.25,30937.7890625,8207992,3004.73681640625,8194179,0,3.7011001110076904,0.8299999833106995,10436.7509765625
Wed Jan 15 2025 12:35:42 GMT+0530 (India Standard Time),64.47000122070312,64.54000091552734,10820.34375,0,3.308199882507324,0.8700000047683716,10435.2275390625,50.01599884033203,0.10199999809265137,0.9980000257492065,0,3.2523000240325928,2.8299999237060547,-3.7200000286102295,10821.5888671875,87866.6875,505173.25,30937.7890625,8207993,3004.790283203125,8194180.5,0,3.9196999073028564,0.8100000023841858,10435.2275390625
Wed Jan 15 2025 12:37:42 GMT+0530 (India Standard Time),84.11000061035156,84.16000366210938,10818.2529296875,0,4.369500160217285,0.8299999833106995,10435.4462890625,49.9739990234375,0.040699999779462814,0.9990000128746033,0,4.290999889373779,2.8299999237060547,-3.819999933242798,10811.001953125,87866.6875,505173.25,30937.7890625,8207995.5,3004.888671875,8194183,0,4.987400054931641,0.7900000214576721,10435.4462890625
Wed Jan 15 2025 12:41:42 GMT+0530 (India Standard Time),163.13999938964844,163.41000366210938,10789.521484375,56.66999816894531,8.627799987792969,0.7900000214576721,10411.6083984375,49.915000915527344,0.0625,0.9990000128746033,50.52000045776367,8.55739974975586,2.8299999237060547,-3.5199999809265137,10808.7548828125,87866.6875,505173.25,30937.7890625,8208003,3005.08935546875,8194190,48.15999984741211,9.29520034790039,0.7900000214576721,10411.6083984375
Wed Jan 15 2025 12:46:41 GMT+0530 (India Standard Time),121.04000091552734,121.06999969482422,10790.6318359375,0,6.370699882507324,0.8299999833106995,10414.46484375,49.981998443603516,0.05640000104904175,0.9990000128746033,0,6.266499996185303,2.809999942779541,-3.759999990463257,10811.6162109375,87866.6875,505173.25,30937.7890625,8208017,3005.385009765625,8194204,0,7.010700225830078,0.7599999904632568,10414.46484375
Wed Jan 15 2025 12:48:43 GMT+0530 (India Standard Time),73.87999725341797,73.94999694824219,10783.65234375,0,3.819200038909912,0.8299999833106995,10403.6591796875,49.94300079345703,0.027300000190734863,0.9990000128746033,0,3.743799924850464,2.8299999237060547,-3.430000066757202,10799.7890625,87866.6875,505173.25,30937.7890625,8208020.5,3005.4951171875,8194207,0,4.464000225067139,0.800000011920929,10403.6591796875
Wed Jan 15 2025 12:49:41 GMT+0530 (India Standard Time),72.16000366210938,72.23999786376953,10778.8564453125,0,3.7437000274658203,0.8500000238418579,10399.2275390625,49.939998626708984,0.07349999994039536,0.9980000257492065,0,3.6519999504089355,2.809999942779541,-3.3399999141693115,10797.0302734375,87866.6875,505173.25,30937.7890625,8208021,3005.55078125,8194208.5,0,4.361199855804443,0.8199999928474426,10399.2275390625
Wed Jan 15 2025 12:50:42 GMT+0530 (India Standard Time),77.01000213623047,77.05999755859375,10783.318359375,0,4.000899791717529,0.8299999833106995,10403.353515625,49.944000244140625,0.030700000002980232,0.9990000128746033,0,3.8938000202178955,2.8499999046325684,-3.5999999046325684,10800.9169921875,87866.6875,505173.25,30937.7890625,8208022.5,3005.606689453125,8194209.5,0,4.6381001472473145,0.7599999904632568,10403.353515625
Wed Jan 15 2025 12:51:42 GMT+0530 (India Standard Time),75.86000061035156,75.93000030517578,10774.5087890625,0,3.954699993133545,0.8299999833106995,10391.478515625,49.94300079345703,0.022199999541044235,0.9990000128746033,0,3.848599910736084,2.8299999237060547,-3.380000114440918,10791.2451171875,87866.6875,505173.25,30937.7890625,8208024,3005.66015625,8194211,0,4.553800106048584,0.8199999928474426,10391.478515625
Wed Jan 15 2025 12:52:43 GMT+0530 (India Standard Time),66.80999755859375,66.88999938964844,10775.16015625,0,3.440000057220459,0.8199999928474426,10386.51171875,49.922000885009766,0.065700002014637,0.9980000257492065,0,3.368000030517578,2.809999942779541,-3.25,10786.1953125,87866.6875,505173.25,30937.7890625,8208025,3005.71435546875,8194212.5,0,4.089200019836426,0.7699999809265137,10386.51171875
Wed Jan 15 2025 12:54:41 GMT+0530 (India Standard Time),58.470001220703125,58.560001373291016,10776.1396484375,0,3.0072999000549316,0.8600000143051147,10394.619140625,50.00600051879883,0.010999999940395355,0.9980000257492065,0,2.900899887084961,2.8499999046325684,-3.380000114440918,10790.986328125,87866.6875,505173.25,30937.7890625,8208027.5,3005.825439453125,8194214,0,3.6382999420166016,0.7900000214576721,10394.619140625
Wed Jan 15 2025 12:58:42 GMT+0530 (India Standard Time),89.91000366210938,89.97000122070312,10767.17578125,0,4.687600135803223,0.8299999833106995,10395.2490234375,50.047000885009766,0.07109999656677246,0.9990000128746033,0,4.633399963378906,2.819999933242798,-3.440000057220459,10788.1650390625,87866.6875,505173.25,30937.7890625,8208032,3006.05029296875,8194219.5,0,5.318399906158447,0.7799999713897705,10395.2490234375
Wed Jan 15 2025 13:02:42 GMT+0530 (India Standard Time),86.66999816894531,86.76000213623047,10753.845703125,0,4.530200004577637,0.8399999737739563,10373.916015625,50.029998779296875,0.03180000185966492,0.9980000257492065,0,4.4506001472473145,2.799999952316284,-2.8399999141693115,10778.8154296875,87866.6875,505173.25,30937.7890625,8208037.5,3006.290771484375,8194225,0,5.15500020980835,0.7699999809265137,10373.916015625
Wed Jan 15 2025 13:03:43 GMT+0530 (India Standard Time),100.11000061035156,100.16999816894531,10759.517578125,0,5.234600067138672,0.8100000023841858,10378.6787109375,50.02199935913086,0.06400000303983688,0.9990000128746033,0,5.1940999031066895,2.8499999046325684,-3.0899999141693115,10778.857421875,87866.6875,505173.25,30937.7890625,8208039,3006.348876953125,8194226.5,0,5.88070011138916,0.7300000190734863,10378.6787109375
Wed Jan 15 2025 13:04:42 GMT+0530 (India Standard Time),118.22000122070312,118.2699966430664,10750.1181640625,0,6.2546000480651855,0.7799999713897705,10377.6640625,49.98099899291992,0.07500000298023224,0.9990000128746033,0,6.154900074005127,2.809999942779541,-3.0999999046325684,10770.4775390625,87866.6875,505173.25,30937.7890625,8208041.5,3006.40380859375,8194228,0,6.8557000160217285,0.7400000095367432,10377.6640625
Wed Jan 15 2025 13:06:41 GMT+0530 (India Standard Time),133.6300048828125,133.6300048828125,10885.9267578125,0,6.979800224304199,0.7799999713897705,10507.869140625,50.03499984741211,0.05009999871253967,-0.9990000128746033,0,6.930099964141846,2.819999933242798,-5.809999942779541,10878.46875,87866.6875,505173.25,30937.7890625,8208045.5,3006.4990234375,8194233,0,7.601799964904785,0.8899999856948853,10507.869140625
Wed Jan 15 2025 13:07:42 GMT+0530 (India Standard Time),154.19000244140625,154.19000244140625,10880.7890625,0,7.926199913024902,0.7799999713897705,10511.205078125,50.029998779296875,0.0737999975681305,0.9990000128746033,58.7599983215332,7.960599899291992,2.869999885559082,-5.460000038146973,10882.197265625,87866.6875,505173.28125,30937.7890625,8208047.5,3006.501708984375,8194235,54.9900016784668,8.631699562072754,0.8899999856948853,10511.205078125
Wed Jan 15 2025 13:08:42 GMT+0530 (India Standard Time),167.72999572753906,167.72999572753906,10873.1748046875,51.310001373291016,8.803299903869629,0.7599999904632568,10503.0146484375,50.01499938964844,0.030799999833106995,-0.9990000128746033,53.119998931884766,8.783100128173828,2.880000114440918,-5.590000152587891,10875.693359375,87866.6875,505173.28125,30937.7890625,8208051,3006.505126953125,8194237.5,52.08000183105469,9.428299903869629,0.8799999952316284,10503.0146484375
Wed Jan 15 2025 11:49:42 GMT+0530 (India Standard Time),-15.4399995803833,41.349998474121094,10888.302734375,0,1.8672000169754028,0.5699999928474426,10493.9169921875,49.935001373291016,0.07959999889135361,0.37299999594688416,0,2.870300054550171,2.799999952316284,-29.440000534057617,10883.236328125,87842.015625,505150.28125,30928.64453125,8207986,3004.2978515625,8194172.5,0,2.1184000968933105,0.9399999976158142,10493.9169921875
Wed Jan 15 2025 11:54:42 GMT+0530 (India Standard Time),-15.390000343322754,41.790000915527344,10889.10546875,0,1.8626999855041504,0.4399999976158142,10496.87890625,49.90700149536133,0.061000000685453415,0.36800000071525574,0,2.9154999256134033,2.7300000190734863,-29.760000228881836,10899.44921875,87845.4921875,505153.5,30929.94140625,8207986,3004.2978515625,8194172.5,0,2.1384999752044678,0.38999998569488525,10496.87890625
Wed Jan 15 2025 11:56:42 GMT+0530 (India Standard Time),-15.569999694824219,42.63999938964844,10920.3984375,0,1.9192999601364136,0.46000000834465027,10531.0693359375,49.96699905395508,0.06599999964237213,0.36500000953674316,0,2.9539999961853027,2.7300000190734863,-30.1200008392334,10925.966796875,87846.890625,505154.84375,30930.46875,8207986,3004.2978515625,8194172.5,0,2.1673998832702637,0.38999998569488525,10531.0693359375
Wed Jan 15 2025 11:58:42 GMT+0530 (India Standard Time),-15.5,42.540000915527344,10941.09765625,0,1.937000036239624,0.4399999976158142,10546.9765625,50.01300048828125,0.09549999982118607,0.3610000014305115,0,2.9528000354766846,2.75,-30.360000610351562,10954.013671875,87848.296875,505156.15625,30930.98046875,8207986,3004.2978515625,8194172.5,0,2.1812000274658203,0.3700000047683716,10546.9765625
Wed Jan 15 2025 12:00:41 GMT+0530 (India Standard Time),-15.420000076293945,42.540000915527344,10955.7685546875,0,1.8937000036239624,0.4300000071525574,10565.3740234375,50.08000183105469,0.065700002014637,0.3619999885559082,0,2.946000099182129,2.740000009536743,-30.360000610351562,10965.6494140625,87849.71875,505157.46875,30931.5,8207986,3004.2978515625,8194172.5,0,2.1740000247955322,0.3799999952316284,10565.3740234375
Wed Jan 15 2025 12:04:42 GMT+0530 (India Standard Time),-15.460000038146973,41.970001220703125,10918.8642578125,0,1.8725999593734741,0.4399999976158142,10514.83984375,50.007999420166016,0.04600000008940697,0.36800000071525574,0,2.9314000606536865,2.7300000190734863,-29.780000686645508,10934.533203125,87852.578125,505160.09375,30932.529296875,8207986,3004.2978515625,8194172.5,0,2.1317999362945557,0.38999998569488525,10514.83984375
Wed Jan 15 2025 12:09:43 GMT+0530 (India Standard Time),-15.4399995803833,41.7599983215332,10895.6357421875,0,1.8676999807357788,0.33000001311302185,10504.3974609375,50.005001068115234,0.04749999940395355,0.36899998784065247,0,2.8965001106262207,2.7899999618530273,-29.540000915527344,10913.0830078125,87856.0546875,505163.34375,30933.826171875,8207986,3004.2978515625,8194172.5,0,2.14739990234375,0.3199999928474426,10504.3974609375
Wed Jan 15 2025 12:14:42 GMT+0530 (India Standard Time),-15.180000305175781,40.7400016784668,10884.857421875,0,1.8242000341415405,0.25999999046325684,10493.1416015625,50.03499984741211,0.029600000008940697,0.3720000088214874,0,2.860100030899048,2.7300000190734863,-28.809999465942383,10868.16015625,87859.46875,505166.5,30935.095703125,8207986,3004.2978515625,8194172.5,0,2.0824999809265137,0.25999999046325684,10493.1416015625
Wed Jan 15 2025 12:18:42 GMT+0530 (India Standard Time),-15.279999732971191,40.209999084472656,10858.236328125,0,1.8243000507354736,0.3100000023841858,10471.5673828125,50.00299835205078,0.11949999630451202,0.3799999952316284,0,2.7922000885009766,2.7200000286102295,-28.5,10846.8232421875,87862.1875,505169.03125,30936.12109375,8207986,3004.2978515625,8194172.5,0,2.07669997215271,0.2800000011920929,10471.5673828125
Wed Jan 15 2025 12:19:41 GMT+0530 (India Standard Time),-15.079999923706055,39.91999816894531,10849.5439453125,0,1.802299976348877,0.28999999165534973,10465.248046875,49.99599838256836,0.041600000113248825,0.37700000405311584,0,2.7890000343322754,2.7300000190734863,-28.420000076293945,10848.6748046875,87862.8515625,505169.625,30936.37109375,8207986,3004.2978515625,8194172.5,0,2.0469000339508057,0.30000001192092896,10465.248046875
Wed Jan 15 2025 12:21:43 GMT+0530 (India Standard Time),-15.100000381469727,39.90999984741211,10840.0576171875,0,1.8138999938964844,0.25999999046325684,10449.96484375,49.96699905395508,0.08829999715089798,0.3779999911785126,0,2.7753000259399414,2.7699999809265137,-28.170000076293945,10833.546875,87864.1640625,505170.84375,30936.875,8207986,3004.2978515625,8194172.5,0,2.0624001026153564,0.25999999046325684,10449.96484375
Wed Jan 15 2025 12:28:42 GMT+0530 (India Standard Time),36.4900016784668,36.650001525878906,10836.279296875,0,1.8569999933242798,0.8700000047683716,10448.6142578125,50.034000396728516,0.01940000057220459,0.9950000047683716,0,1.7044999599456787,2.7899999618530273,-3.2100000381469727,10844.2841796875,87866.6875,505173.25,30937.7890625,8207986.5,3004.427001953125,8194174,0,2.43179988861084,0.8500000238418579,10448.6142578125
Wed Jan 15 2025 12:30:42 GMT+0530 (India Standard Time),49.70000076293945,49.79999923706055,10851.697265625,0,2.543100118637085,0.8799999952316284,10456.0927734375,50.08000183105469,0.03680000081658363,0.996999979019165,0,2.431299924850464,2.7899999618530273,-3.8299999237060547,10825.7900390625,87866.6875,505173.25,30937.7890625,8207988.5,3004.539306640625,8194176,0,3.114000082015991,0.8600000143051147,10456.0927734375
Wed Jan 15 2025 12:36:42 GMT+0530 (India Standard Time),70.5999984741211,70.66000366210938,10827.6279296875,0,3.647700071334839,0.8700000047683716,10435.681640625,49.97200012207031,0.024800000712275505,0.9990000128746033,0,3.5625,2.819999933242798,-4.039999961853027,10806.0390625,87866.6875,505173.25,30937.7890625,8207994,3004.838623046875,8194181,0,4.253200054168701,0.8500000238418579,10435.681640625
Wed Jan 15 2025 12:38:42 GMT+0530 (India Standard Time),95.44999694824219,95.5,10817.4267578125,0,5.003499984741211,0.8100000023841858,10433.2333984375,49.9630012512207,0.04780000075697899,0.9990000128746033,0,4.891900062561035,2.7899999618530273,-3.7899999618530273,10803.3720703125,87866.6875,505173.25,30937.7890625,8207997,3004.938232421875,8194184.5,0,5.5904998779296875,0.7799999713897705,10433.2333984375
Wed Jan 15 2025 12:39:42 GMT+0530 (India Standard Time),108.13999938964844,108.19000244140625,10806.1572265625,0,5.707699775695801,0.8399999737739563,10417.9775390625,49.970001220703125,0.1062999963760376,0.9990000128746033,0,5.598299980163574,2.799999952316284,-3.5999999046325684,10790.4267578125,87866.6875,505173.25,30937.7890625,8207998.5,3004.98828125,8194186,0,6.256499767303467,0.7599999904632568,10417.9775390625
Wed Jan 15 2025 12:40:42 GMT+0530 (India Standard Time),131.6999969482422,131.74000549316406,10800.8642578125,0,6.9278998374938965,0.8100000023841858,10411.1796875,49.944000244140625,0.09759999811649323,0.9990000128746033,0,6.877299785614014,2.799999952316284,-3.7200000286102295,10801.2255859375,87866.6875,505173.25,30937.7890625,8208001,3005.03857421875,8194187.5,0,7.573500156402588,0.7699999809265137,10411.1796875
Wed Jan 15 2025 12:42:42 GMT+0530 (India Standard Time),183.00999450683594,183.02999877929688,10787.5693359375,49.31999969482422,9.70989990234375,0.800000011920929,10407.662109375,49.90700149536133,0.1429000049829483,0.9990000128746033,44.09000015258789,9.660200119018555,2.8299999237060547,-3.549999952316284,10807.9072265625,87866.6875,505173.25,30937.7890625,8208006,3005.140625,8194193,42.099998474121094,10.34000015258789,0.7099999785423279,10407.662109375
Wed Jan 15 2025 12:45:42 GMT+0530 (India Standard Time),152.27000427246094,152.30999755859375,10784.296875,59.86000061035156,8.030200004577637,0.800000011920929,10401.5673828125,49.93899917602539,0.015200000256299973,0.9990000128746033,0,7.978700160980225,2.7799999713897705,-3.359999895095825,10802.3857421875,87866.6875,505173.25,30937.7890625,8208015,3005.333984375,8194201.5,49.720001220703125,8.722900390625,0.7300000190734863,10401.5673828125
Wed Jan 15 2025 12:47:42 GMT+0530 (India Standard Time),92.01000213623047,92.06999969482422,10784.44921875,0,4.8018999099731445,0.8199999928474426,10407.431640625,49.95800018310547,0.10220000147819519,0.9990000128746033,0,4.736000061035156,2.819999933242798,-3.2200000286102295,10802.912109375,87866.6875,505173.25,30937.7890625,8208019,3005.43701171875,8194206,0,5.424099922180176,0.7599999904632568,10407.431640625
Wed Jan 15 2025 12:55:43 GMT+0530 (India Standard Time),69.19000244140625,69.2699966430664,10775.1513671875,0,3.560800075531006,0.8299999833106995,10395.716796875,50.02000045776367,0.05460000038146973,0.9980000257492065,0,3.501699924468994,2.809999942779541,-3.509999990463257,10794.1357421875,87866.6875,505173.25,30937.7890625,8208028,3005.8828125,8194215,0,4.2170000076293945,0.7900000214576721,10395.716796875
Wed Jan 15 2025 12:57:42 GMT+0530 (India Standard Time),91.19999694824219,91.27999877929688,10772.7939453125,0,4.780700206756592,0.8199999928474426,10400.3818359375,50.04899978637695,0.06949999928474426,0.9990000128746033,0,4.692500114440918,2.8399999141693115,-3.3499999046325684,10788.791015625,87866.6875,505173.25,30937.7890625,8208030.5,3005.994140625,8194218,0,5.383399963378906,0.7599999904632568,10400.3818359375
Wed Jan 15 2025 12:59:41 GMT+0530 (India Standard Time),83.43000030517578,83.51000213623047,10761.08984375,0,4.353700160980225,0.8299999833106995,10393.1533203125,50.04100036621094,0.02879999950528145,0.9990000128746033,0,4.2758002281188965,2.8299999237060547,-3.2300000190734863,10783.49609375,87866.6875,505173.25,30937.7890625,8208033.5,3006.11083984375,8194221,0,4.964600086212158,0.7599999904632568,10393.1533203125
Wed Jan 15 2025 13:00:43 GMT+0530 (India Standard Time),80.1500015258789,80.23999786376953,10757.7685546875,0,4.166399955749512,0.800000011920929,10383.8515625,50.053001403808594,0.06199999898672104,0.9980000257492065,0,4.115099906921387,2.819999933242798,-3.049999952316284,10785.1005859375,87866.6875,505173.25,30937.7890625,8208035,3006.169677734375,8194222,0,4.787700176239014,0.7599999904632568,10383.8515625
Wed Jan 15 2025 13:05:42 GMT+0530 (India Standard Time),128.14999389648438,128.1999969482422,10738.6396484375,0,6.807000160217285,0.8600000143051147,10378.015625,49.99599838256836,0.08529999852180481,0.9990000128746033,0,6.786600112915039,2.8299999237060547,-3.109999895095825,10720.849609375,87866.6875,505173.25,30937.7890625,8208044,3006.46875,8194230.5,0,7.326600074768066,1.0199999809265137,10378.015625
Wed Jan 15 2025 13:11:43 GMT+0530 (India Standard Time),210.1699981689453,210.17999267578125,10891.1005859375,40.56999969482422,11.000900268554688,0.7400000095367432,10504.6181640625,50.051998138427734,0.13819999992847443,-0.9990000128746033,35.70000076293945,11.053199768066406,2.759999990463257,-6.010000228881836,10904.001953125,87866.6875,505173.28125,30937.7890625,8208060,3006.5087890625,8194247,34.59000015258789,11.747400283813477,0.6800000071525574,10504.6181640625
Wed Jan 15 2025 13:13:42 GMT+0530 (India Standard Time),231.14999389648438,231.14999389648438,10878.78125,35.54999923706055,12.153200149536133,0.7599999904632568,10497.3759765625,49.99100112915039,0.06400000303983688,-0.9990000128746033,36.15999984741211,12.189599990844727,2.819999933242798,-5.679999828338623,10874.7509765625,87866.6875,505173.34375,30937.7890625,8208067,3006.5087890625,8194254.5,35.470001220703125,12.88659954071045,0.7599999904632568,10497.3759765625
Wed Jan 15 2025 13:16:43 GMT+0530 (India Standard Time),281,281.010009765625,10875.7685546875,29.200000762939453,14.812399864196777,0.7099999785423279,10493.5,50.034000396728516,0.23270000517368317,-0.9990000128746033,25.280000686645508,14.929200172424316,2.7899999618530273,-6.239999771118164,10884.6259765625,87866.6875,505173.34375,30937.7890625,8208080.5,3006.5087890625,8194268,25.290000915527344,15.569999694824219,0.6800000071525574,10493.5
Wed Jan 15 2025 13:17:42 GMT+0530 (India Standard Time),267.69000244140625,267.69000244140625,10873.3134765625,30.559999465942383,14.112899780273438,0.7099999785423279,10500.158203125,50.02899932861328,0.08860000222921371,-0.9990000128746033,26.540000915527344,14.133199691772461,2.7899999618530273,-6.170000076293945,10886.7822265625,87866.6875,505173.375,30937.7890625,8208085,3006.5087890625,8194272,26.3799991607666,14.857099533081055,0.6499999761581421,10500.158203125
Wed Jan 15 2025 13:18:41 GMT+0530 (India Standard Time),269.6400146484375,269.6400146484375,10873.6357421875,30.950000762939453,14.235699653625488,0.7099999785423279,10500.693359375,50.0359992980957,0.0502999983727932,-0.9990000128746033,26.139999389648438,14.218400001525879,2.7699999809265137,-6.070000171661377,10882.00390625,87866.6875,505173.375,30937.7890625,8208090,3006.5087890625,8194276.5,25.700000762939453,14.968199729919434,0.6299999952316284,10500.693359375
Wed Jan 15 2025 13:20:42 GMT+0530 (India Standard Time),325.7799987792969,325.7900085449219,10863.646484375,24.709999084472656,17.29050064086914,0.699999988079071,10489.75,50.007999420166016,0.11640000343322754,-0.9990000128746033,20.209999084472656,17.308000564575195,2.7699999809265137,-6.289999961853027,10847.0390625,87866.6875,505173.4375,30937.7890625,8208099,3006.5087890625,8194286,22.700000762939453,17.961599349975586,0.8299999833106995,10489.75
Wed Jan 15 2025 13:21:42 GMT+0530 (India Standard Time),345.1700134277344,345.19000244140625,10873.2421875,23.34000015258789,18.232500076293945,0.7200000286102295,10493.94921875,50.05400085449219,0.2858999967575073,-0.9990000128746033,20.149999618530273,18.382099151611328,2.7200000286102295,-6.730000019073486,10883.4599609375,87866.6875,505173.5,30937.7890625,8208104.5,3006.5087890625,8194292,21.020000457763672,18.98979949951172,0.699999988079071,10493.94921875
Wed Jan 15 2025 13:24:42 GMT+0530 (India Standard Time),364.8800048828125,364.8900146484375,10861.7978515625,22.530000686645508,19.33449935913086,0.7200000286102295,10489.7138671875,50.02399826049805,0.10419999808073044,-0.9990000128746033,19.75,19.313199996948242,2.890000104904175,-6.369999885559082,10884.50390625,87866.6875,505173.59375,30937.7890625,8208122.5,3006.5087890625,8194309.5,19.450000762939453,20.151899337768555,0.6200000047683716,10489.7138671875
Wed Jan 15 2025 13:25:42 GMT+0530 (India Standard Time),332.7099914550781,332.7200012207031,10866.234375,23.700000762939453,17.610000610351562,0.75,10494.421875,50.047000885009766,0.06120000034570694,-0.9990000128746033,22.959999084472656,17.624300003051758,2.7799999713897705,-6.380000114440918,10880.3994140625,87866.6875,505173.625,30937.7890625,8208129,3006.5087890625,8194315.5,22.979999542236328,18.372600555419922,0.699999988079071,10494.421875
Wed Jan 15 2025 13:27:42 GMT+0530 (India Standard Time),278.1499938964844,278.1600036621094,10864.01953125,29.350000381469727,14.55620002746582,0.699999988079071,10485.189453125,50.03499984741211,0.16850000619888306,-0.9990000128746033,25.90999984741211,14.700599670410156,2.75,-6.679999828338623,10884.8828125,87866.6875,505173.6875,30937.7890625,8208139,3006.5087890625,8194326,25.559999465942383,15.567299842834473,0.6600000262260437,10485.189453125
Wed Jan 15 2025 13:29:42 GMT+0530 (India Standard Time),211.97999572753906,211.97999572753906,10859.310546875,38.70000076293945,11.164299964904785,0.7599999904632568,10489.6630859375,50.060001373291016,0.020800000056624413,-0.9990000128746033,38.040000915527344,11.26449966430664,2.809999942779541,-5.699999809265137,10868.7822265625,87866.6875,505173.71875,30937.7890625,8208147,3006.509033203125,8194333.5,36.970001220703125,11.847000122070312,0.7699999809265137,10489.6630859375
Wed Jan 15 2025 13:32:42 GMT+0530 (India Standard Time),299.32000732421875,299.32000732421875,10844.4873046875,25.969999313354492,15.859999656677246,0.6899999976158142,10475.658203125,50,0.02160000056028366,-0.9990000128746033,23.719999313354492,15.871299743652344,2.799999952316284,-5.980000019073486,10844.619140625,87866.6875,505173.78125,30937.7890625,8208158.5,3006.50927734375,8194346,24.90999984741211,16.60759925842285,0.7099999785423279,10475.658203125
Wed Jan 15 2025 13:33:43 GMT+0530 (India Standard Time),327.9599914550781,327.9599914550781,10832.1005859375,25.799999237060547,17.41550064086914,0.7099999785423279,10464.166015625,49.96500015258789,0.08730000257492065,-0.9990000128746033,22.770000457763672,17.422500610351562,2.950000047683716,-5.599999904632568,10833.9873046875,87866.6875,505173.78125,30937.7890625,8208164,3006.50927734375,8194351.5,25.219999313354492,18.185800552368164,0.7099999785423279,10464.166015625
Wed Jan 15 2025 13:34:41 GMT+0530 (India Standard Time),344.4599914550781,344.4700012207031,10844.037109375,22.450000762939453,18.26099967956543,0.7599999904632568,10470.7119140625,49.981998443603516,0.07100000232458115,-0.9990000128746033,19.600000381469727,18.295299530029297,2.740000009536743,-6.139999866485596,10849.1220703125,87866.6875,505173.8125,30937.7890625,8208169.5,3006.50927734375,8194357,22.100000381469727,19.020099639892578,0.8100000023841858,10470.7119140625
Wed Jan 15 2025 13:35:42 GMT+0530 (India Standard Time),353.6700134277344,354,10844.7578125,23.940000534057617,18.816999435424805,0.75,10465.2333984375,49.97600173950195,0.12919999659061432,-0.9990000128746033,21,18.84269905090332,2.75,-5.869999885559082,10823.7255859375,87866.6875,505173.8125,30937.7890625,8208176,3006.50927734375,8194362.5,23.079999923706055,19.516300201416016,0.7599999904632568,10465.2333984375
